age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,cluster,offer_id
43,9,1,5,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_059
53,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_108
53,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_127
36,9,1,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_210
37,9,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_138
29,9,1,6,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_026
31,9,1,6,0,1,1,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_085
43,4,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_205
33,0,0,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_070
59,4,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_085
58,0,0,5,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_044
59,4,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_169
59,4,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_041
36,9,1,5,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_091
36,9,1,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_167
41,0,0,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_208
45,4,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_059
36,3,2,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_084
29,0,2,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_036
42,9,1,5,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_107
31,9,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_230
34,0,1,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_077
55,7,1,0,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_068
32,0,0,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_098
56,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_208
34,9,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_131
34,9,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_145
34,9,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_182
41,0,0,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_168
36,0,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,yes,5,O_142
39,9,1,5,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_134
52,1,1,2,0,1,1,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_128
46,1,1,0,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_050
35,9,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_102
35,9,2,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_197
44,1,1,2,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_019
29,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,yes,5,O_193
35,9,2,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_135
30,9,1,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_087
30,0,2,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_036
29,9,2,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_179
30,9,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_011
36,9,1,5,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_130
29,9,2,3,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,yes,0,O_046
31,9,2,6,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_210
36,9,1,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_051
40,0,0,6,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_187
53,0,1,3,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_137
30,9,2,5,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_020
41,9,0,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_169
34,2,1,2,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_204
53,0,1,3,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_059
32,0,1,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_224
29,0,2,6,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_186
34,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_174
57,1,1,0,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_084
31,9,1,6,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_037
43,0,0,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_105
32,0,2,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_188
48,1,1,2,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,yes,3,O_140
37,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_153
47,3,0,2,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_182
56,5,1,0,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_085
45,1,1,0,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_019
46,6,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_205
47,9,1,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_145
32,6,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_135
33,9,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_137
48,7,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_198
43,0,1,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_180
43,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_158
35,4,1,6,1,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_183
39,3,1,0,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_074
56,5,1,0,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_167
32,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_225
50,0,1,6,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_062
34,9,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_136
55,1,1,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_160
31,9,1,6,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_124
45,10,1,2,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_224
54,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_099
45,9,0,5,1,1,1,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_058
46,6,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_040
41,9,1,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_197
36,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_161
50,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_138
32,9,1,5,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_105
56,5,1,0,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_101
29,9,2,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_216
36,9,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_160
59,5,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,yes,3,O_223
31,10,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_187
35,9,2,5,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_179
55,7,1,2,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_132
31,9,2,3,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_064
51,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_154
48,7,1,3,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_168
31,9,2,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_125
42,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_015
30,3,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_222
30,0,1,6,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_192
34,0,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_088
33,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_119
46,7,1,2,1,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_038
53,0,0,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_217
48,7,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,yes,3,O_061
30,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_094
52,0,2,6,1,1,1,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_105
55,7,1,7,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_068
42,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_150
53,0,1,3,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_229
56,6,1,2,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_199
36,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_127
36,9,2,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_039
52,9,1,3,0,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_200
49,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_067
49,9,1,5,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_211
36,0,2,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_097
45,3,1,0,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_125
29,0,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_107
31,10,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_111
34,9,1,3,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_047
44,9,0,5,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_132
47,0,0,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_099
58,5,1,0,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_197
34,0,1,6,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_115
37,6,1,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_223
43,0,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_076
30,3,1,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_083
46,7,1,2,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_019
30,9,1,6,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_173
45,1,1,3,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,1,O_027
30,9,2,5,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_073
56,5,1,0,1,0,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_211
29,9,2,5,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_145
30,9,2,5,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_133
29,0,2,6,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_188
31,0,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_180
49,1,0,0,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,3,O_206
58,5,1,5,0,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_157
54,1,1,7,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_109
55,0,1,6,1,0,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,2,O_039
30,0,1,6,0,2,2,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,5,O_092
31,9,1,6,1,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,4,O_166
31,9,2,6,0,2,0,aug,wed,1.4,93.444,-36.1,4.964,5228.1,no,0,O_066
29,0,1,6,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_158
30,3,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_040
41,9,1,6,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_024
31,9,2,3,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_091
46,6,1,6,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_061
34,9,1,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_202
44,11,1,5,1,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_094
41,6,0,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_103
48,7,1,3,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_099
43,0,1,6,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_080
48,7,1,3,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_212
43,0,1,6,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_173
48,7,1,3,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_045
55,9,1,5,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_058
49,1,1,3,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_028
49,1,1,3,1,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_067
36,9,2,3,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_155
49,1,1,3,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_216
32,6,1,3,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_116
35,7,0,5,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_028
33,9,1,3,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_021
51,9,1,5,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_102
44,1,1,0,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_069
36,9,2,3,1,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_137
44,1,1,0,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_037
44,1,1,0,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_061
44,1,1,0,1,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_133
42,9,0,3,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_072
41,6,1,1,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_091
35,9,2,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_059
41,6,1,1,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_022
35,9,2,5,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_086
53,0,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_083
55,7,1,2,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_208
52,0,1,7,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_207
53,0,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_105
44,3,1,0,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_074
43,0,1,6,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_102
44,3,1,0,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_144
34,9,1,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_096
33,9,1,5,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_177
52,9,1,5,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_223
50,6,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_099
35,9,1,6,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_036
34,0,1,3,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_037
42,0,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_202
47,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_102
31,0,2,6,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_082
29,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_147
29,0,0,6,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_221
38,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_104
30,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_080
30,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_200
30,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_029
47,7,1,2,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_196
32,9,2,5,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_125
31,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_015
34,0,1,3,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,yes,1,O_061
48,0,1,3,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_160
56,5,1,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_176
46,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_054
29,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_155
34,9,1,5,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_228
37,9,2,5,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_162
37,9,2,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_165
35,9,2,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_053
39,9,1,5,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_151
48,7,1,3,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_166
48,7,1,3,1,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_035
31,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_079
51,4,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,yes,2,O_205
42,9,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_230
42,9,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_049
42,9,1,6,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_171
42,9,1,6,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_121
48,7,1,3,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_140
29,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_123
54,1,1,0,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_201
50,1,1,0,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_108
43,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_140
39,3,1,0,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_158
53,7,1,3,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_132
34,3,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_204
56,6,1,2,0,1,1,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_063
30,0,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_219
30,0,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_160
31,0,0,6,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_222
34,0,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_093
56,5,1,0,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_116
29,0,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_020
32,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_214
42,2,1,6,1,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_190
52,1,1,0,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,yes,3,O_076
30,9,2,5,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_022
30,9,2,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_164
32,9,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_158
30,9,2,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_127
30,9,2,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_045
30,9,1,3,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,yes,4,O_213
48,1,1,2,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_106
47,7,1,2,0,1,1,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_170
30,9,2,5,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_200
49,7,1,0,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_131
51,0,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_031
32,0,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_206
51,0,1,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_157
54,3,1,5,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_207
33,3,0,5,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_145
30,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_210
39,3,1,0,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_201
58,4,1,6,1,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_058
39,3,1,0,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_049
46,10,1,2,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_046
60,6,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_186
51,0,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_063
60,6,1,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_110
54,1,1,0,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_184
46,6,1,5,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_105
30,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_024
58,5,1,3,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_090
47,7,0,3,1,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,yes,4,O_031
57,1,1,0,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_095
49,1,1,1,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_173
36,0,1,6,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_125
29,0,2,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_159
54,3,1,6,1,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,2,O_034
29,0,2,6,0,2,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_176
47,3,1,2,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,1,O_104
56,5,1,0,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_074
44,9,0,6,0,2,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,4,O_154
56,0,1,2,1,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,3,O_040
31,4,1,6,0,0,2,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,5,O_120
45,9,2,6,0,0,0,aug,thu,1.4,93.444,-36.1,4.963,5228.1,no,0,O_103
